max_delta_step,gamma,min_child_weight,max_depth,reg_lambda,subsample,colsample_bytree,colsample_bylevel,learning_rate,reg_alpha,n_estimators
9.843759648154691,3.464266427476762,0.5151764186320129,28.808877614545192,0.058779920855302814,0.6955064609083901,0.6283712898541003,0.9130158521424957,0.010706987882950724,1.4550126878048215,189.99455058596044
