max_delta_step,gamma,min_child_weight,max_depth,reg_lambda,subsample,colsample_bytree,colsample_bylevel,learning_rate,reg_alpha,n_estimators
8.92152728784155,0.2942498140009997,2.622411836381402,7.606246694527496,0.13758819005772427,0.8647543360629553,0.9235918404632711,0.7644625643448417,0.07410775346117672,0.29337672905247225,124.58064898568216
