max_delta_step,gamma,min_child_weight,max_depth,reg_lambda,subsample,colsample_bytree,colsample_bylevel,learning_rate,reg_alpha,n_estimators
9.798864078481502,0.03747263650726751,0.6977516219585456,29.168935387395166,0.3246676108950357,0.9716710427702353,0.8024100830887415,0.7383441132414381,0.17871079753517935,0.294167470797585,294.5935004594883
