max_delta_step,gamma,min_child_weight,max_depth,reg_lambda,subsample,colsample_bytree,colsample_bylevel,learning_rate,reg_alpha,n_estimators
1.6883645517903159,0.05938530879869064,0.487085031765655,26.7339111905373,0.47364886817303864,0.5600765005272785,0.8000179477915645,0.6325821719640452,0.1938478145693547,0.15403260487636383,33.082653991131835
