max_delta_step,gamma,min_child_weight,max_depth,reg_lambda,subsample,colsample_bytree,colsample_bylevel,learning_rate,reg_alpha,n_estimators
4.701755380820172,17.301146099419753,7.412763293101864,3.030227330470172,0.3587613604902833,0.7829815221303025,0.6552910611003351,0.8262700672077874,0.1425769660139216,0.6788104068122207,134.5588446048208
