max_delta_step,gamma,min_child_weight,max_depth,reg_lambda,subsample,colsample_bytree,colsample_bylevel,learning_rate,reg_alpha,n_estimators
9.832787556800895,1.4819933801440233,1.7806921857029323,3.8972568580452105,0.8215384001618267,0.9136286551858901,0.9651984830953483,0.9479269918132407,0.18243307973992132,1.117816098041548,294.7315475744192
