max_delta_step,gamma,min_child_weight,max_depth,reg_lambda,subsample,colsample_bytree,colsample_bylevel,learning_rate,reg_alpha,n_estimators
6.212518458535558,12.045276667798127,12.494381987384614,12.743036489066224,1.9511107324171442,0.8994388991987283,0.6549182561493938,0.9474345570292344,0.11648014839205745,0.0684473154221048,105.04180936955916
