max_delta_step,gamma,min_child_weight,max_depth,reg_lambda,subsample,colsample_bytree,colsample_bylevel,learning_rate,reg_alpha,n_estimators
3.140608077096995,0.9594575322085874,0.0915753082552484,4.142736627538646,1.577607380882589,0.9108743834996178,0.5667645555940932,0.8966574733799224,0.13010050347055718,0.41660674188381996,263.23831649497885
