max_delta_step,gamma,min_child_weight,max_depth,reg_lambda,subsample,colsample_bytree,colsample_bylevel,learning_rate,reg_alpha,n_estimators
9.691010846940733,0.36009999936520876,1.769037525287459,29.886415194019786,0.539540158838548,0.5306155251135408,0.5328535346012524,0.7205741688048468,0.099672904949102,0.02075888462155473,242.29133544995778
