max_delta_step,gamma,min_child_weight,max_depth,reg_lambda,subsample,colsample_bytree,colsample_bylevel,learning_rate,reg_alpha,n_estimators
9.560154484546345,0.07284685886015607,0.8616359180400512,28.984510964129974,0.7353070002156881,0.8265606815771442,0.8722285948141986,0.9790991975183363,0.18511690792684826,0.07365621630936503,212.72127642916269
