max_delta_step,gamma,min_child_weight,max_depth,reg_lambda,subsample,colsample_bytree,colsample_bylevel,learning_rate,reg_alpha,n_estimators
9.6149378362668,1.9250667235266483,0.35198287124276195,3.546189508954392,1.3769297651495787,0.6065945884511803,0.6191469314251803,0.7837721558784463,0.08347401725612957,0.630054363605207,298.0642023791026
