max_delta_step,gamma,min_child_weight,max_depth,reg_lambda,subsample,colsample_bytree,colsample_bylevel,learning_rate,reg_alpha,n_estimators
8.241483970754189,0.21356838779894027,0.09853713707227985,29.953827543728536,0.5764251002876402,0.5078549756409236,0.7978654305036652,0.7422708242940788,0.11808741222122118,0.07706262702398603,245.28886766562368
