max_delta_step,gamma,min_child_weight,max_depth,reg_lambda,subsample,colsample_bytree,colsample_bylevel,learning_rate,reg_alpha,n_estimators
1.3589517932704835,0.6859889624370041,0.36174637103636886,7.037344442077165,0.16619313453390117,0.5171588191276683,0.7753043343668264,0.8230332497408259,0.025113573993776568,1.67372529341359,200.07410759729242
