max_delta_step,gamma,min_child_weight,max_depth,reg_lambda,subsample,colsample_bytree,colsample_bylevel,learning_rate,reg_alpha,n_estimators
9.883936866155826,0.7504610183512117,4.40356227194314,6.372645737673688,0.642765639490074,0.8451338706593576,0.6237108226890542,0.6123362448081668,0.11952896692424804,1.8120143910012387,295.8955137817435
