max_delta_step,gamma,min_child_weight,max_depth,reg_lambda,subsample,colsample_bytree,colsample_bylevel,learning_rate,reg_alpha,n_estimators
9.564972992455534,0.8709782857957094,0.44202302722273656,5.388780482387383,1.703560464854834,0.9347662887160116,0.8322585233718796,0.6639462216406979,0.02855020163118687,0.922991305300354,299.18972831593805
