max_delta_step,gamma,min_child_weight,max_depth,reg_lambda,subsample,colsample_bytree,colsample_bylevel,learning_rate,reg_alpha,n_estimators
1.0000000114142822,6.3194944752934095e-09,0.9087974195433656,29.691901073413245,1.3532590982555647e-08,0.5000000215568247,0.9134763584656901,0.5267937572806518,0.16712102440855559,0.10578031968401619,254.0786184182534
