max_delta_step,gamma,min_child_weight,max_depth,reg_lambda,subsample,colsample_bytree,colsample_bylevel,learning_rate,reg_alpha,n_estimators
1.3343424414694967,0.009841043268135063,0.7474599719179087,14.948494972632304,0.3427371758480795,0.5218274850006971,0.7015929882056664,0.8492583151258264,0.12271487140211375,0.6350267863548689,291.7070301140854
