max_delta_step,gamma,min_child_weight,max_depth,reg_lambda,subsample,colsample_bytree,colsample_bylevel,learning_rate,reg_alpha,n_estimators
9.07655668556312,0.8675181573938195,0.4358287990818033,10.5592621916001,1.950050679233678,0.8179603728225764,0.521824996890123,0.9771568247835039,0.15570208663044777,0.9992799199659299,216.59323496245236
