max_delta_step,gamma,min_child_weight,max_depth,reg_lambda,subsample,colsample_bytree,colsample_bylevel,learning_rate,reg_alpha,n_estimators
2.009603955284882,0.47226834542230756,1.2898165413075635,13.680811034311203,1.9772032446992058,0.9249493375709861,0.9054636390109378,0.9685618614722018,0.054218373627944724,0.08060845442063291,207.57744065284578
