max_delta_step,gamma,min_child_weight,max_depth,reg_lambda,subsample,colsample_bytree,colsample_bylevel,learning_rate,reg_alpha,n_estimators
3.7378326873890946,0.21772220890729055,0.37516532342527165,5.471173215022867,1.532295754949672,0.7249931857327802,0.640147248766949,0.5622136614686094,0.13035466034815354,1.1522236935534764,297.77299492913534
