max_delta_step,gamma,min_child_weight,max_depth,reg_lambda,subsample,colsample_bytree,colsample_bylevel,learning_rate,reg_alpha,n_estimators
3.290255042118438,0.0730901240123516,0.6662224348775503,20.756713723906685,0.017456148807077465,0.9611230847688936,0.9349116300026523,0.803756607099761,0.07483645749988495,0.006964200376642138,110.3645954468117
