max_delta_step,gamma,min_child_weight,max_depth,reg_lambda,subsample,colsample_bytree,colsample_bylevel,learning_rate,reg_alpha,n_estimators
9.784909843698358,5.141157004117121,2.351405923017497,4.0445162369933865,0.07147615825927311,0.7243490183842292,0.6770674809041566,0.6151791481129014,0.11464965690697394,0.0068613106060362306,152.7565601129719
