max_delta_step,gamma,min_child_weight,max_depth,reg_lambda,subsample,colsample_bytree,colsample_bylevel,learning_rate,reg_alpha,n_estimators
1.0772751123026318,1.0870193046068,0.10193358170270339,19.859514493198915,0.05510369083254951,0.586215934289082,0.564366123015739,0.9095072188371587,0.02543677978207199,0.10683594916335881,220.39225798996907
