max_delta_step,gamma,min_child_weight,max_depth,reg_lambda,subsample,colsample_bytree,colsample_bylevel,learning_rate,reg_alpha,n_estimators
8.970574324952773,0.2015988376219946,0.36914488958315395,24.335244294856167,1.8921842951020398,0.592721254686789,0.601031939176546,0.8038534190856916,0.11055362558115242,1.8050592359139137,201.57457903535857
