max_delta_step,gamma,min_child_weight,max_depth,reg_lambda,subsample,colsample_bytree,colsample_bylevel,learning_rate,reg_alpha,n_estimators
1.0679591585476427,0.3170976253551716,0.35431637204289435,3.209054066532081,1.5952063829473109,0.5356282691232811,0.8023397454489826,0.8714551069468597,0.03188257686416806,0.3853124612922918,50.764171163895455
