max_delta_step,gamma,min_child_weight,max_depth,reg_lambda,subsample,colsample_bytree,colsample_bylevel,learning_rate,reg_alpha,n_estimators
1.9634314572433527,2.3017475004579016,2.1263597092075823,29.688889436273687,0.7509899171262813,0.5417946755781412,0.592047035564039,0.6246687277234517,0.19253226247115765,0.9932461318158874,298.3433981916494
