max_delta_step,gamma,min_child_weight,max_depth,reg_lambda,subsample,colsample_bytree,colsample_bylevel,learning_rate,reg_alpha,n_estimators
1.7138606313649647,0.9681525850614525,0.4289469758595976,21.639687521447417,0.054965136277745685,0.5603235589506632,0.559580726600553,0.966583541967468,0.08247832844239848,1.161876090244808,295.3292633262681
